"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"210660","10660","Albert Lea, MN","2011","Micro","360","362","14","-145","0"
"210660","10660","Albert Lea, MN","2012","Micro","328","359","17","-26","-4"
"210660","10660","Albert Lea, MN","2013","Micro","365","313","11","-169","4"
"210660","10660","Albert Lea, MN","2014","Micro","346","359","20","-186","-3"
"210660","10660","Albert Lea, MN","2015","Micro","323","421","44","-167","-2"
"210660","10660","Albert Lea, MN","2016","Micro","339","340","36","-111","-2"
"210660","10660","Albert Lea, MN","2017","Micro","336","375","37","146","-1"
"210660","10660","Albert Lea, MN","2018","Micro","325","383","34","-6","-2"
"210660","10660","Albert Lea, MN","2019","Micro","299","349","30","-147","0"
"210660","10660","Albert Lea, MN","2020","Micro","309","360","24","7","-1"
"210700","10700","Albertville, AL","1990","Micro","260","196","1","121","3"
"210700","10700","Albertville, AL","1991","Micro","1018","776","7","571","-42"
"210700","10700","Albertville, AL","1992","Micro","1078","820","2","1244","-40"
"210700","10700","Albertville, AL","1993","Micro","1073","792","6","1537","-43"
"210700","10700","Albertville, AL","1994","Micro","1107","794","16","1331","-42"
"210700","10700","Albertville, AL","1995","Micro","1075","781","15","1162","-22"
"210700","10700","Albertville, AL","1996","Micro","1159","897","28","919","-12"
"210700","10700","Albertville, AL","1997","Micro","1186","805","40","224","-17"
"210700","10700","Albertville, AL","1998","Micro","1194","857","37","-114","-20"
"210700","10700","Albertville, AL","1999","Micro","1218","827","37","-60","-36"
"210700","10700","Albertville, AL","1999","Micro","10368","7545","189","6935","-271"
"210700","10700","Albertville, AL","2000","Micro","312","203","77","-83","-1"
"210700","10700","Albertville, AL","2001","Micro","1190","913","303","-647","-75"
"210700","10700","Albertville, AL","2002","Micro","1251","936","320","178","-82"
"210700","10700","Albertville, AL","2003","Micro","1304","936","308","114","-120"
"210700","10700","Albertville, AL","2004","Micro","1408","951","313","-136","-65"
"210700","10700","Albertville, AL","2005","Micro","1451","988","346","416","-88"
"210700","10700","Albertville, AL","2006","Micro","1449","978","345","711","-65"
"210700","10700","Albertville, AL","2007","Micro","1520","984","317","376","-19"
"210700","10700","Albertville, AL","2008","Micro","1493","976","305","418","-10"
"210700","10700","Albertville, AL","2009","Micro","1495","965","311","362","-4"
"210700","10700","Albertville, AL","2010","Micro","321","269","17","39","-6"
"210700","10700","Albertville, AL","2011","Micro","1311","1016","170","319","-4"
"210700","10700","Albertville, AL","2012","Micro","1292","1053","150","-2","-22"
"210700","10700","Albertville, AL","2013","Micro","1210","1105","110","-104","-17"
"210700","10700","Albertville, AL","2014","Micro","1299","1096","20","-305","-14"
"210700","10700","Albertville, AL","2015","Micro","1328","1071","63","19","-13"
"210700","10700","Albertville, AL","2016","Micro","1371","1147","112","205","-6"
"210700","10700","Albertville, AL","2017","Micro","1373","1197","69","228","-7"
"210700","10700","Albertville, AL","2018","Micro","1436","1124","89","241","-1"
"210700","10700","Albertville, AL","2019","Micro","1376","1196","26","316","-1"
"210700","10700","Albertville, AL","2020","Micro","1371","1263","32","94","5"
"210740","10740","Albuquerque, NM","1990","Metro","2656","946","271","634","-78"
"210740","10740","Albuquerque, NM","1991","Metro","10269","4048","1212","3600","-351"
"210740","10740","Albuquerque, NM","1992","Metro","10383","4069","1377","5663","-390"
"210740","10740","Albuquerque, NM","1993","Metro","10246","4439","1496","6506","-389"
"210740","10740","Albuquerque, NM","1994","Metro","10435","4423","1446","9140","-392"
"210740","10740","Albuquerque, NM","1995","Metro","10406","4824","1630","7796","-248"
"210740","10740","Albuquerque, NM","1996","Metro","10340","4923","1813","2145","-227"
"210740","10740","Albuquerque, NM","1997","Metro","10519","4818","1791","-625","-114"
"210740","10740","Albuquerque, NM","1998","Metro","10613","5070","1451","-2371","-100"
"210740","10740","Albuquerque, NM","1999","Metro","10778","5182","1426","-4460","125"
"210740","10740","Albuquerque, NM","1999","Metro","96645","42742","13913","28028","-2164"
"210740","10740","Albuquerque, NM","2000","Metro","2635","1182","642","-63","32"
"210740","10740","Albuquerque, NM","2001","Metro","10813","5426","2291","889","-748"
"210740","10740","Albuquerque, NM","2002","Metro","10915","5688","2075","7397","-560"
"210740","10740","Albuquerque, NM","2003","Metro","11310","5614","1521","6010","-743"
"210740","10740","Albuquerque, NM","2004","Metro","11181","5863","2312","7931","-850"
"210740","10740","Albuquerque, NM","2005","Metro","11760","5878","2194","10514","-733"
"210740","10740","Albuquerque, NM","2006","Metro","11778","6248","2361","11904","-544"
"210740","10740","Albuquerque, NM","2007","Metro","12575","6263","1998","8433","-31"
"210740","10740","Albuquerque, NM","2008","Metro","12624","6279","2016","3595","-59"
"210740","10740","Albuquerque, NM","2009","Metro","12629","6296","1967","3095","-74"
"210740","10740","Albuquerque, NM","2010","Metro","2762","1426","227","966","-4"
"210740","10740","Albuquerque, NM","2011","Metro","11176","6714","1909","2183","-12"
"210740","10740","Albuquerque, NM","2012","Metro","11021","6610","1646","-1936","-153"
"210740","10740","Albuquerque, NM","2013","Metro","10722","6825","2246","-3026","-65"
"210740","10740","Albuquerque, NM","2014","Metro","10464","7016","720","-4479","-82"
"210740","10740","Albuquerque, NM","2015","Metro","10382","7336","1405","-2871","-47"
"210740","10740","Albuquerque, NM","2016","Metro","10174","7497","1108","-457","-40"
"210740","10740","Albuquerque, NM","2017","Metro","9792","7714","903","81","-41"
"210740","10740","Albuquerque, NM","2018","Metro","9605","7895","840","155","-28"
"210740","10740","Albuquerque, NM","2019","Metro","9370","8070","1435","863","-2"
"210740","10740","Albuquerque, NM","2020","Metro","9234","8629","1145","2997","18"
"210760","10760","Alexander City, AL","1990","Micro","172","121","6","14","-9"
"210760","10760","Alexander City, AL","1991","Micro","773","625","0","248","-27"
"210760","10760","Alexander City, AL","1992","Micro","721","572","3","-40","-28"
"210760","10760","Alexander City, AL","1993","Micro","733","582","-2","229","-25"
"210760","10760","Alexander City, AL","1994","Micro","728","635","9","321","-31"
"210760","10760","Alexander City, AL","1995","Micro","702","636","2","15","-30"
"210760","10760","Alexander City, AL","1996","Micro","730","594","6","278","-5"
"210760","10760","Alexander City, AL","1997","Micro","700","588","14","128","-11"
"210760","10760","Alexander City, AL","1998","Micro","686","617","12","57","-14"
"210760","10760","Alexander City, AL","1999","Micro","716","616","10","-50","-16"
"210760","10760","Alexander City, AL","1999","Micro","6661","5586","60","1200","-196"
"210760","10760","Alexander City, AL","2000","Micro","153","135","2","-112","-1"
"210760","10760","Alexander City, AL","2001","Micro","642","673","11","-385","-45"
"210760","10760","Alexander City, AL","2002","Micro","593","724","9","-488","-40"
"210760","10760","Alexander City, AL","2003","Micro","594","623","0","-278","-63"
"210760","10760","Alexander City, AL","2004","Micro","591","681","14","-234","-45"
"210760","10760","Alexander City, AL","2005","Micro","544","702","8","-159","-43"
"210760","10760","Alexander City, AL","2006","Micro","603","676","13","263","-36"
"210760","10760","Alexander City, AL","2007","Micro","633","631","9","-2","-5"
"210760","10760","Alexander City, AL","2008","Micro","603","611","8","64","0"
"210760","10760","Alexander City, AL","2009","Micro","572","674","8","-16","30"
"210760","10760","Alexander City, AL","2010","Micro","148","173","1","-96","2"
"210760","10760","Alexander City, AL","2011","Micro","560","669","13","-268","2"
"210760","10760","Alexander City, AL","2012","Micro","606","667","9","-443","1"
"210760","10760","Alexander City, AL","2013","Micro","531","659","7","13","-4"
"210760","10760","Alexander City, AL","2014","Micro","559","636","-2","-274","-3"
"210760","10760","Alexander City, AL","2015","Micro","572","617","11","-335","-3"
"210760","10760","Alexander City, AL","2016","Micro","549","690","15","-16","-2"
"210760","10760","Alexander City, AL","2017","Micro","500","755","7","181","-4"
"210760","10760","Alexander City, AL","2018","Micro","528","676","11","-40","-2"
"210760","10760","Alexander City, AL","2019","Micro","451","699","3","90","0"
"210760","10760","Alexander City, AL","2020","Micro","454","728","0","41","2"
"210780","10780","Alexandria, LA","1990","Metro","511","328","28","-258","13"
"210780","10780","Alexandria, LA","1991","Metro","2379","1370","116","-915","-104"
"210780","10780","Alexandria, LA","1992","Metro","2427","1479","135","-2578","-93"
"210780","10780","Alexandria, LA","1993","Metro","2238","1489","88","-6181","-101"
"210780","10780","Alexandria, LA","1994","Metro","2209","1538","100","155","-37"
"210780","10780","Alexandria, LA","1995","Metro","2169","1549","53","542","-60"
"210780","10780","Alexandria, LA","1996","Metro","2102","1474","68","-727","-16"
"210780","10780","Alexandria, LA","1997","Metro","2050","1434","74","-590","-12"
"210780","10780","Alexandria, LA","1998","Metro","2148","1503","63","-273","-17"
"210780","10780","Alexandria, LA","1999","Metro","2086","1493","52","-45","-36"
"210780","10780","Alexandria, LA","1999","Metro","20319","13657","777","-10870","-463"
"210780","10780","Alexandria, LA","2000","Metro","547","366","17","-161","7"
"210780","10780","Alexandria, LA","2001","Metro","2166","1579","89","-815","-22"
"210780","10780","Alexandria, LA","2002","Metro","2154","1497","71","-470","-39"
"210780","10780","Alexandria, LA","2003","Metro","2092","1604","33","-1","-112"
"210780","10780","Alexandria, LA","2004","Metro","2170","1546","108","70","13"
"210780","10780","Alexandria, LA","2005","Metro","2152","1571","90","134","-37"
"210780","10780","Alexandria, LA","2006","Metro","2181","1542","106","2319","1975"
"210780","10780","Alexandria, LA","2007","Metro","2320","1495","84","-656","297"
"210780","10780","Alexandria, LA","2008","Metro","2307","1419","90","-221","-23"
"210780","10780","Alexandria, LA","2009","Metro","2250","1598","84","-77","-9"
"210780","10780","Alexandria, LA","2010","Metro","500","370","22","38","-12"
"210780","10780","Alexandria, LA","2011","Metro","2043","1477","132","-366","-4"
"210780","10780","Alexandria, LA","2012","Metro","2026","1585","93","-509","-17"
"210780","10780","Alexandria, LA","2013","Metro","2008","1728","160","-189","-21"
"210780","10780","Alexandria, LA","2014","Metro","2145","1561","106","-728","-10"
"210780","10780","Alexandria, LA","2015","Metro","2118","1696","61","-935","-6"
"210780","10780","Alexandria, LA","2016","Metro","2063","1627","86","-503","-5"
"210780","10780","Alexandria, LA","2017","Metro","2075","1690","21","-965","-1"
"210780","10780","Alexandria, LA","2018","Metro","1977","1812","18","-953","2"
"210780","10780","Alexandria, LA","2019","Metro","1935","1710","67","-977","3"
"210780","10780","Alexandria, LA","2020","Metro","1904","1742","59","-1550","-2"
"210820","10820","Alexandria, MN","1990","Micro","96","69","3","-8","0"
"210820","10820","Alexandria, MN","1991","Micro","377","313","9","286","-18"
"210820","10820","Alexandria, MN","1992","Micro","357","313","4","181","-15"
"210820","10820","Alexandria, MN","1993","Micro","348","297","8","338","-15"
"210820","10820","Alexandria, MN","1994","Micro","332","321","2","235","-14"
"210820","10820","Alexandria, MN","1995","Micro","341","365","2","299","-5"
"210820","10820","Alexandria, MN","1996","Micro","330","337","8","350","-13"
"210820","10820","Alexandria, MN","1997","Micro","340","296","15","177","-4"
"210820","10820","Alexandria, MN","1998","Micro","337","321","7","344","-4"
"210820","10820","Alexandria, MN","1999","Micro","338","299","5","162","-9"
"210820","10820","Alexandria, MN","1999","Micro","3196","2931","63","2364","-97"
"210820","10820","Alexandria, MN","2000","Micro","88","77","1","81","2"
"210820","10820","Alexandria, MN","2001","Micro","359","330","8","323","-31"
"210820","10820","Alexandria, MN","2002","Micro","359","345","6","414","-25"
"210820","10820","Alexandria, MN","2003","Micro","362","344","4","507","-20"
"210820","10820","Alexandria, MN","2004","Micro","381","320","7","411","-38"
"210820","10820","Alexandria, MN","2005","Micro","440","324","5","467","-35"
"210820","10820","Alexandria, MN","2006","Micro","429","330","6","284","-23"
"210820","10820","Alexandria, MN","2007","Micro","411","321","5","353","-4"
"210820","10820","Alexandria, MN","2008","Micro","446","353","3","158","0"
"210820","10820","Alexandria, MN","2009","Micro","469","381","3","61","14"
"210820","10820","Alexandria, MN","2010","Micro","100","101","4","-19","-5"
"210820","10820","Alexandria, MN","2011","Micro","383","380","15","177","0"
"210820","10820","Alexandria, MN","2012","Micro","401","379","11","84","-5"
"210820","10820","Alexandria, MN","2013","Micro","406","412","12","55","-8"
"210820","10820","Alexandria, MN","2014","Micro","418","373","2","185","-3"
"210820","10820","Alexandria, MN","2015","Micro","424","395","3","188","-3"
"210820","10820","Alexandria, MN","2016","Micro","420","449","15","382","-2"
"210820","10820","Alexandria, MN","2017","Micro","417","436","13","391","0"
"210820","10820","Alexandria, MN","2018","Micro","467","442","10","407","-2"
"210820","10820","Alexandria, MN","2019","Micro","405","431","11","99","-1"
"210820","10820","Alexandria, MN","2020","Micro","415","473","8","310","-2"
"210860","10860","Alice, TX","1990","Micro","223","110","9","-220","0"
"210860","10860","Alice, TX","1991","Micro","898","411","19","-215","-27"
"210860","10860","Alice, TX","1992","Micro","925","414","12","-436","-27"
"210860","10860","Alice, TX","1993","Micro","830","426","19","171","-18"
"210860","10860","Alice, TX","1994","Micro","847","421","31","-11","-31"
"210860","10860","Alice, TX","1995","Micro","857","464","68","633","-20"
"210860","10860","Alice, TX","1996","Micro","821","461","43","-307","-14"
"210860","10860","Alice, TX","1997","Micro","895","471","43","-118","-4"
"210860","10860","Alice, TX","1998","Micro","897","457","28","-111","-12"
"210860","10860","Alice, TX","1999","Micro","919","480","17","-268","-8"
"210860","10860","Alice, TX","1999","Micro","8112","4115","289","-882","-161"
"210860","10860","Alice, TX","2000","Micro","158","123","10","-76","2"
"210860","10860","Alice, TX","2001","Micro","870","468","44","-154","-53"
"210860","10860","Alice, TX","2002","Micro","803","514","41","-234","-53"
"210860","10860","Alice, TX","2003","Micro","797","471","33","-233","-67"
"210860","10860","Alice, TX","2004","Micro","820","474","33","-4","-46"
"210860","10860","Alice, TX","2005","Micro","888","466","33","-334","-49"
"210860","10860","Alice, TX","2006","Micro","879","457","32","-563","-32"
