"IBRC_Geo_ID","State","District Name","Year","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"6500229                           ","NC","Southeastern Economic Development Commission","2011","17501","10353","951","6575","45"
"6500229                           ","NC","Southeastern Economic Development Commission","2012","16945","10487","4234","-2134","337"
"6500229                           ","NC","Southeastern Economic Development Commission","2013","16859","10933","2827","4475","156"
"6500229                           ","NC","Southeastern Economic Development Commission","2014","17389","11114","2370","-1159","292"
"6500229                           ","NC","Southeastern Economic Development Commission","2015","16870","11650","2878","305","169"
"6500229                           ","NC","Southeastern Economic Development Commission","2016","16705","11994","2043","6356","60"
"6500229                           ","NC","Southeastern Economic Development Commission","2017","16650","12048","1521","3439","103"
"6500229                           ","NC","Southeastern Economic Development Commission","2018","16569","12410","939","9765","39"
"6500229                           ","NC","Southeastern Economic Development Commission","2019","16387","12768","918","6050","6"
"6500229                           ","NC","Southeastern Economic Development Commission","2020","16197","13917","907","6604","-39"
"6500230                           ","NC","Southwestern Commission","1990","386","344","8","204","-22"
"6500230                           ","NC","Southwestern Commission","1991","1755","1513","16","1448","-76"
"6500230                           ","NC","Southwestern Commission","1992","1718","1567","27","1603","-88"
"6500230                           ","NC","Southwestern Commission","1993","1639","1594","37","1940","-106"
"6500230                           ","NC","Southwestern Commission","1994","1649","1658","26","2376","-103"
"6500230                           ","NC","Southwestern Commission","1995","1711","1749","32","2756","-52"
"6500230                           ","NC","Southwestern Commission","1996","1687","1903","42","2860","-29"
"6500230                           ","NC","Southwestern Commission","1997","1699","1827","34","2667","-9"
"6500230                           ","NC","Southwestern Commission","1998","1801","1899","61","2173","-11"
"6500230                           ","NC","Southwestern Commission","1999","1801","1895","45","2150","17"
"6500230                           ","NC","Southwestern Commission","1999","15846","15949","328","20177","-479"
"6500230                           ","NC","Southwestern Commission","2000","441","466","15","587","-19"
"6500230                           ","NC","Southwestern Commission","2001","1880","2005","106","1686","-146"
"6500230                           ","NC","Southwestern Commission","2002","1858","2014","102","1756","-124"
"6500230                           ","NC","Southwestern Commission","2003","1871","2092","83","2098","-92"
"6500230                           ","NC","Southwestern Commission","2004","1831","2085","97","2260","-206"
"6500230                           ","NC","Southwestern Commission","2005","1949","2187","100","1478","-159"
"6500230                           ","NC","Southwestern Commission","2006","2063","2107","101","2911","-123"
"6500230                           ","NC","Southwestern Commission","2007","2016","2222","86","1401","-4"
"6500230                           ","NC","Southwestern Commission","2008","1988","2110","91","1288","4"
"6500230                           ","NC","Southwestern Commission","2009","2033","2207","87","383","-3"
"6500230                           ","NC","Southwestern Commission","2010","478","489","25","88","-23"
"6500230                           ","NC","Southwestern Commission","2011","1849","2218","64","-309","-8"
"6500230                           ","NC","Southwestern Commission","2012","1865","2210","98","319","-27"
"6500230                           ","NC","Southwestern Commission","2013","1880","2375","39","1077","5"
"6500230                           ","NC","Southwestern Commission","2014","1857","2269","64","652","-7"
"6500230                           ","NC","Southwestern Commission","2015","1894","2348","171","1626","5"
